id,task,response,final,rt,correct,pause_before,substitutions
participant_8,ZKMDVZ,SJMDSS,SJMDSS,55697,True,4742,"[{""rule"": ""V->Z"", ""rt"": 12454}, {""rule"": ""K->J"", ""rt"": 12816}, {""rule"": ""Z->S"", ""rt"": 8151}]"
participant_8,SLXLXT,XXXXXX,SWWWWC,47352,False,3340,"[{""rule"": ""X->L"", ""rt"": 13160}, {""rule"": ""T->C"", ""rt"": 2773}, {""rule"": ""L->W"", ""rt"": 2302}]"
participant_8,RKSKF,PKSKP,PKSKP,46952,True,20181,"[{""rule"": ""F->R"", ""rt"": 14052}, {""rule"": ""R->P"", ""rt"": 14247}]"
participant_8,BRXRW,RRXRW,RRXRW,40401,True,4684,"[{""rule"": ""B->V"", ""rt"": 12903}, {""rule"": ""V->R"", ""rt"": 11193}]"
participant_8,LLCMC,LLCGC,LLCGC,29677,True,0,"[{""rule"": ""M->G"", ""rt"": 15451}]"
participant_80,GBBGW,WBBWW,GBBGQ,61621,False,0,"[{""rule"": ""W->Q"", ""rt"": 20143}]"
participant_80,GLHRH,GLHRH,GLRRR,98050,False,15546,"[{""rule"": ""H->K"", ""rt"": 6333}, {""rule"": ""K->R"", ""rt"": 22776}]"
participant_80,PPNQZ,PPQWZ,PPWWZ,56100,False,4175,"[{""rule"": ""N->Q"", ""rt"": 3678}, {""rule"": ""Q->W"", ""rt"": 19758}]"
participant_80,FXFRHX,KFKPHF,KKKPHK,77469,False,10546,"[{""rule"": ""X->F"", ""rt"": 1916}, {""rule"": ""R->P"", ""rt"": 2085}, {""rule"": ""F->K"", ""rt"": 2648}]"
participant_80,KNFQDD,KNFPDD,PNFPWW,52126,False,17032,"[{""rule"": ""K->Q"", ""rt"": 2052}, {""rule"": ""D->W"", ""rt"": 2201}, {""rule"": ""Q->P"", ""rt"": 1820}]"
participant_80,NGZDXJ,VGZDTJ,VTZDTJ,80826,False,2470,"[{""rule"": ""G->X"", ""rt"": 2057}, {""rule"": ""N->V"", ""rt"": 1348}, {""rule"": ""X->T"", ""rt"": 1722}]"
participant_80,MFLRFSC,MFLRFNC,MFLRFFF,103257,False,7074,"[{""rule"": ""S->N"", ""rt"": 1697}, {""rule"": ""N->C"", ""rt"": 1613}, {""rule"": ""C->F"", ""rt"": 1610}]"
participant_80,WGMTHQC,ZGMWHQC,HGMHHQC,103366,False,10391,"[{""rule"": ""T->W"", ""rt"": 2449}, {""rule"": ""W->Z"", ""rt"": 1684}, {""rule"": ""Z->H"", ""rt"": 2241}]"
participant_81,ZHPTCXJ,ZTPTCTJ,ZTPTCTJ,51063,True,1617,"[{""rule"": ""X->H"", ""rt"": 10674}, {""rule"": ""H->Y"", ""rt"": 9216}, {""rule"": ""Y->T"", ""rt"": 10167}]"
participant_81,WHRLVLG,WWRWVWG,WWRWVWG,48915,True,1873,"[{""rule"": ""L->T"", ""rt"": 8684}, {""rule"": ""T->H"", ""rt"": 8869}, {""rule"": ""H->W"", ""rt"": 10425}]"
participant_81,MJQBNV,MJQKXB,MJQKXK,47432,False,2357,"[{""rule"": ""V->B"", ""rt"": 6700}, {""rule"": ""N->X"", ""rt"": 6187}, {""rule"": ""B->K"", ""rt"": 5929}]"
participant_81,RJXVXT,WJSVSS,WJSVSS,41710,True,2176,"[{""rule"": ""T->X"", ""rt"": 10965}, {""rule"": ""R->W"", ""rt"": 6560}, {""rule"": ""X->S"", ""rt"": 10457}]"
participant_81,XXJMH,SSJSH,SSJSH,30705,True,1689,"[{""rule"": ""M->X"", ""rt"": 10918}, {""rule"": ""X->S"", ""rt"": 7631}]"
participant_81,GKNNX,XKNNX,XKNNX,40251,True,6635,"[{""rule"": ""G->R"", ""rt"": 5671}, {""rule"": ""R->X"", ""rt"": 11375}]"
participant_81,WWGGC,QQGGC,QQGGC,26542,True,0,"[{""rule"": ""W->Q"", ""rt"": 8083}]"
participant_81,VYQYVM,RKRKRM,RKRKRM,56294,True,1412,"[{""rule"": ""V->Q"", ""rt"": 17883}, {""rule"": ""Y->K"", ""rt"": 9757}, {""rule"": ""Q->R"", ""rt"": 6721}]"
participant_82,FVDVF,FVSVF,FVSVF,27776,True,0,"[{""rule"": ""D->S"", ""rt"": 6133}]"
participant_82,CDYPD,YSYPD,YDYPD,25232,False,917425,"[{""rule"": ""C->S"", ""rt"": 4740}, {""rule"": ""S->Y"", ""rt"": 6130}]"
participant_82,TFMMK,TFRRR,TFRRR,16176,True,10565,"[{""rule"": ""K->M"", ""rt"": 3357}, {""rule"": ""M->R"", ""rt"": 3551}]"
participant_82,MMLTLJ,WWVVVV,WWVTVV,24696,False,28538,"[{""rule"": ""L->J"", ""rt"": 7762}, {""rule"": ""M->W"", ""rt"": 3085}, {""rule"": ""J->V"", ""rt"": 3035}]"
participant_82,MBMHNX,MCMCMX,MCMCTX,22232,False,14515,"[{""rule"": ""H->B"", ""rt"": 3447}, {""rule"": ""N->T"", ""rt"": 3246}, {""rule"": ""B->C"", ""rt"": 4422}]"
participant_82,PJCVXD,RJVVXS,RJCRXS,21337,False,214994,"[{""rule"": ""P->V"", ""rt"": 2631}, {""rule"": ""D->S"", ""rt"": 3874}, {""rule"": ""V->R"", ""rt"": 2828}]"
participant_82,NVKYXYP,YVKYXYN,NVNYXYN,23865,False,927,"[{""rule"": ""P->D"", ""rt"": 2852}, {""rule"": ""D->K"", ""rt"": 4691}, {""rule"": ""K->N"", ""rt"": 3237}]"
participant_82,XJGYZRD,XZGJHV,XGGYZRG,26512,False,2307,"[{""rule"": ""J->D"", ""rt"": 2702}, {""rule"": ""D->L"", ""rt"": 3156}, {""rule"": ""L->G"", ""rt"": 6272}]"
participant_83,CBWXVG,FVFFVG,FBFNVG,106130,False,12899,"[{""rule"": ""C->W"", ""rt"": 33850}, {""rule"": ""X->N"", ""rt"": 10071}, {""rule"": ""W->F"", ""rt"": 36657}]"
participant_83,LRVXFTJ,LRLXFTL,LRLXFTL,96285,True,3848,"[{""rule"": ""J->V"", ""rt"": 27993}, {""rule"": ""V->H"", ""rt"": 25961}, {""rule"": ""H->L"", ""rt"": 21408}]"
participant_83,NMRSWWD,DNDSWWD,DMDSWWD,47150,False,2431,"[{""rule"": ""N->C"", ""rt"": 19391}, {""rule"": ""C->R"", ""rt"": 6818}, {""rule"": ""R->D"", ""rt"": 5619}]"
participant_83,DYRBCR,ZYFZBF,ZYFBZF,125803,False,9073,"[{""rule"": ""C->D"", ""rt"": 43469}, {""rule"": ""R->F"", ""rt"": 51494}, {""rule"": ""D->Z"", ""rt"": 21343}]"
participant_83,CCBBF,CCKKF,CCKKF,19573,True,0,"[{""rule"": ""B->K"", ""rt"": 7015}]"
participant_83,TMMZN,WMMZW,WMMZW,48733,True,7609,"[{""rule"": ""N->T"", ""rt"": 20233}, {""rule"": ""T->W"", ""rt"": 18030}]"
participant_83,FTSSG,FTTTG,FTTTG,23747,True,10744,"[{""rule"": ""S->H"", ""rt"": 5049}, {""rule"": ""H->T"", ""rt"": 9965}]"
participant_83,DGRDHR,MSRMSR,MSRMSR,43171,True,11158,"[{""rule"": ""H->G"", ""rt"": 17447}, {""rule"": ""D->M"", ""rt"": 7905}, {""rule"": ""G->S"", ""rt"": 5128}]"
participant_84,ZWZCC,ZWZYY,ZWZYY,19445,True,0,"[{""rule"": ""C->Y"", ""rt"": 5248}]"
participant_84,SHNNQ,QHNNQ,QHNNQ,27040,True,4436,"[{""rule"": ""S->F"", ""rt"": 6611}, {""rule"": ""F->Q"", ""rt"": 8783}]"
participant_84,DDLXV,FFFXV,FFFXV,22640,True,59363,"[{""rule"": ""D->L"", ""rt"": 9122}, {""rule"": ""L->F"", ""rt"": 3807}]"
participant_84,KJJVCK,KXXXWK,KXXXWK,32943,True,104128,"[{""rule"": ""J->V"", ""rt"": 6776}, {""rule"": ""C->W"", ""rt"": 8177}, {""rule"": ""V->X"", ""rt"": 5974}]"
participant_84,DYNNHX,WZNNHY,WZNNHZ,37489,False,24667,"[{""rule"": ""X->Y"", ""rt"": 5221}, {""rule"": ""D->W"", ""rt"": 10183}, {""rule"": ""Y->Z"", ""rt"": 11026}]"
participant_84,YFBWCT,YFPLLT,YFPLLT,26804,True,4337,"[{""rule"": ""W->C"", ""rt"": 7787}, {""rule"": ""B->P"", ""rt"": 4257}, {""rule"": ""C->L"", ""rt"": 4059}]"
participant_84,GGRFVSM,GGSSVSM,GGSSVSM,34998,True,1562,"[{""rule"": ""F->B"", ""rt"": 5203}, {""rule"": ""B->R"", ""rt"": 9858}, {""rule"": ""R->S"", ""rt"": 5888}]"
participant_84,YCXHZDW,YHHHHHW,YHHHZDW,41617,False,2882,"[{""rule"": ""C->X"", ""rt"": 9859}, {""rule"": ""X->P"", ""rt"": 5819}, {""rule"": ""P->H"", ""rt"": 6982}]"
participant_85,LRBPDCJ,LRBPLCL,LRBPLCL,44705,True,1022,"[{""rule"": ""J->D"", ""rt"": 10366}, {""rule"": ""D->Z"", ""rt"": 10883}, {""rule"": ""Z->L"", ""rt"": 5349}]"
participant_85,WSSKCRB,RSSKRRB,RSSKRRB,37486,True,1399,"[{""rule"": ""W->D"", ""rt"": 10266}, {""rule"": ""D->C"", ""rt"": 6732}, {""rule"": ""C->R"", ""rt"": 7032}]"
participant_85,GFVTBJ,GFVTPN,GPVTPN,43022,False,899,"[{""rule"": ""B->F"", ""rt"": 9799}, {""rule"": ""J->N"", ""rt"": 7583}, {""rule"": ""F->P"", ""rt"": 7933}]"
participant_85,YWBPZZ,FFBPKK,FFBPKK,40738,True,2551,"[{""rule"": ""Y->W"", ""rt"": 5899}, {""rule"": ""Z->K"", ""rt"": 7133}, {""rule"": ""W->F"", ""rt"": 12866}]"
participant_85,BYYPB,BRRPD,BRRPB,18676,False,0,"[{""rule"": ""Y->R"", ""rt"": 2797}]"
participant_85,GVNGX,GZNGZ,GZNGZ,22935,True,2938,"[{""rule"": ""X->V"", ""rt"": 3683}, {""rule"": ""V->Z"", ""rt"": 6283}]"
participant_85,FKSVK,FAFVK,FKVVK,25053,False,2849,"[{""rule"": ""S->H"", ""rt"": 1981}, {""rule"": ""H->V"", ""rt"": 6633}]"
participant_85,CWFTFC,WWDTDC,JJDTDJ,26386,False,3070,"[{""rule"": ""C->W"", ""rt"": 1933}, {""rule"": ""F->D"", ""rt"": 2732}, {""rule"": ""W->J"", ""rt"": 3916}]"
participant_86,SQBZLW,SMYNLU,SQBMYM,13258,False,1236,"[{""rule"": ""W->Z"", ""rt"": 1068}, {""rule"": ""L->Y"", ""rt"": 885}, {""rule"": ""Z->M"", ""rt"": 1160}]"
participant_86,GFMCFYK,GMHJRT,GFMFFYF,19663,False,1658,"[{""rule"": ""C->W"", ""rt"": 2610}, {""rule"": ""W->K"", ""rt"": 406}, {""rule"": ""K->F"", ""rt"": 437}]"
participant_86,SRLMQBZ,HGDTHDJ,QRLMQQZ,32682,False,1634,"[{""rule"": ""S->B"", ""rt"": 10730}, {""rule"": ""B->N"", ""rt"": 6525}, {""rule"": ""N->Q"", ""rt"": 2312}]"
participant_86,DMXKMJ,PMPKPA,PMPKMR,26764,False,1763,"[{""rule"": ""X->D"", ""rt"": 5027}, {""rule"": ""J->R"", ""rt"": 4373}, {""rule"": ""D->P"", ""rt"": 4764}]"
participant_86,GLJKJ,LLJKJ,LLJKJ,32989,True,6254,"[{""rule"": ""G->Q"", ""rt"": 5153}, {""rule"": ""Q->L"", ""rt"": 5837}]"
participant_86,NMYPP,NMLLL,NMLLL,26055,True,4103,"[{""rule"": ""P->Y"", ""rt"": 13109}, {""rule"": ""Y->L"", ""rt"": 4596}]"
participant_86,JJWDW,JJWKW,JJWQW,24205,False,0,"[{""rule"": ""D->Q"", ""rt"": 3953}]"
participant_86,YRXFYF,WYBQRQ,QQBFQF,45152,False,1540,"[{""rule"": ""Y->R"", ""rt"": 10417}, {""rule"": ""X->B"", ""rt"": 12956}, {""rule"": ""R->Q"", ""rt"": 7044}]"
participant_87,FFBBN,FFBBN,FFBBC,17082,False,0,"[{""rule"": ""N->C"", ""rt"": 2825}]"
participant_87,GYSCC,GISS,GYSSS,20913,False,1144,"[{""rule"": ""C->P"", ""rt"": 3110}, {""rule"": ""P->S"", ""rt"": 4839}]"
participant_87,YNGZG,GYQZQ,QNQZQ,148803,False,1325,"[{""rule"": ""Y->G"", ""rt"": 131303}, {""rule"": ""G->Q"", ""rt"": 4375}]"
participant_87,GSXRSG,GRHCRG,GCHCCG,41884,False,172930,"[{""rule"": ""S->R"", ""rt"": 3021}, {""rule"": ""X->H"", ""rt"": 2933}, {""rule"": ""R->C"", ""rt"": 4653}]"
participant_87,LMSKLJ,LMSKLQ,CQSKCQ,47876,False,66366,"[{""rule"": ""M->J"", ""rt"": 3820}, {""rule"": ""L->C"", ""rt"": 2057}, {""rule"": ""J->Q"", ""rt"": 2950}]"
participant_87,LFSWND,LCSWPD,LCSCPD,59438,False,3913,"[{""rule"": ""F->W"", ""rt"": 3348}, {""rule"": ""N->P"", ""rt"": 4112}, {""rule"": ""W->C"", ""rt"": 4692}]"
participant_87,NTCHMBM,NTCHMBM,NTCCMCM,20706,False,1380,"[{""rule"": ""B->V"", ""rt"": 964}, {""rule"": ""V->H"", ""rt"": 189}, {""rule"": ""H->C"", ""rt"": 145}]"
participant_87,BMVCNQZ,BMVCNQZ,ZMVZNQZ,21946,False,1016,"[{""rule"": ""C->B"", ""rt"": 5856}, {""rule"": ""B->T"", ""rt"": 165}, {""rule"": ""T->Z"", ""rt"": 143}]"
participant_88,ZRPGVHC,CGHPRVZ,ZRPGVHC,41100,False,1834,"[{""rule"": null, ""rt"": 10063}, {""rule"": null, ""rt"": 10235}, {""rule"": null, ""rt"": 12594}]"
participant_88,LLBCTJP,LLBCTTJ,LLBCTJP,29517,False,1829,"[{""rule"": null, ""rt"": 10333}, {""rule"": null, ""rt"": 12361}, {""rule"": null, ""rt"": 14438}]"
participant_88,ZTJXCG,ZJCGGX,ZTJXCG,34081,False,1368,"[{""rule"": null, ""rt"": 10123}, {""rule"": null, ""rt"": 12543}, {""rule"": null, ""rt"": 16057}]"
participant_88,VXDVCW,VVXDCW,VXDVCW,25064,False,6938,"[{""rule"": null, ""rt"": 7629}, {""rule"": null, ""rt"": 10430}, {""rule"": null, ""rt"": 12973}]"
participant_88,GZGVR,GGZVR,GZGVR,25427,False,1405,"[{""rule"": null, ""rt"": 9814}, {""rule"": null, ""rt"": 13634}]"
participant_88,KFSSC,CPCCP,KFSSC,16930,False,2828,"[{""rule"": null, ""rt"": 4460}, {""rule"": null, ""rt"": 8415}]"
participant_88,RRPQP,RRPPQ,RRPQP,34649,False,0,"[{""rule"": null, ""rt"": 17328}]"
participant_88,CLHXCL,CLLHXC,CLHXCL,21510,False,5137,"[{""rule"": null, ""rt"": 6338}, {""rule"": null, ""rt"": 8279}, {""rule"": null, ""rt"": 11497}]"
participant_89,WCNWC,WCLCL,WCLWC,26871,False,0,"[{""rule"": ""N->L"", ""rt"": 5106}]"
participant_89,NVTRV,VVTRV,RVTRV,49570,False,15437,"[{""rule"": ""N->Y"", ""rt"": 2227}, {""rule"": ""Y->R"", ""rt"": 9310}]"
participant_89,SVJJG,YVJJS,YVJJY,27712,False,2313,"[{""rule"": ""G->S"", ""rt"": 1656}, {""rule"": ""S->Y"", ""rt"": 1469}]"
participant_89,RGPPYR,FGRRNF,FGFFNF,66551,False,3589,"[{""rule"": ""P->R"", ""rt"": 1195}, {""rule"": ""Y->N"", ""rt"": 1406}, {""rule"": ""R->F"", ""rt"": 1734}]"
participant_89,SFZXZJ,JFZQZK,KFZQZK,63123,False,4142,"[{""rule"": ""S->J"", ""rt"": 9647}, {""rule"": ""X->Q"", ""rt"": 1213}, {""rule"": ""J->K"", ""rt"": 1405}]"
participant_89,QYGPTS,QWTGPS,QWGBBS,18964,False,1322,"[{""rule"": ""P->T"", ""rt"": 1169}, {""rule"": ""Y->W"", ""rt"": 1242}, {""rule"": ""T->B"", ""rt"": 1421}]"
participant_89,FZVKXNV,FZVKVTV,FZVKVVV,52797,False,3165,"[{""rule"": ""N->T"", ""rt"": 1215}, {""rule"": ""T->X"", ""rt"": 4745}, {""rule"": ""X->V"", ""rt"": 2195}]"
participant_89,CFKLQRV,FFRKLQRV,RRKLQRV,64461,False,3515,"[{""rule"": ""C->F"", ""rt"": 1571}, {""rule"": ""F->T"", ""rt"": 1230}, {""rule"": ""T->R"", ""rt"": 1498}]"
participant_9,KFBTSN,NFBTHN,CFBTHC,21720,False,2671,"[{""rule"": ""N->K"", ""rt"": 4885}, {""rule"": ""S->H"", ""rt"": 3475}, {""rule"": ""K->C"", ""rt"": 3202}]"
participant_9,RTYMKBD,RTRQHJD,DTDMKBD,38056,False,1513,"[{""rule"": ""R->Y"", ""rt"": 10755}, {""rule"": ""Y->N"", ""rt"": 7044}, {""rule"": ""N->D"", ""rt"": 3618}]"
participant_9,RCXHHYF,HTXCCFX,RCXHHHH,36423,False,5807,"[{""rule"": ""Y->T"", ""rt"": 5293}, {""rule"": ""T->F"", ""rt"": 10559}, {""rule"": ""F->H"", ""rt"": 3612}]"
participant_9,JCMCFQ,JJVGGQ,JGGGVQ,44832,False,36962,"[{""rule"": ""C->M"", ""rt"": 23540}, {""rule"": ""F->V"", ""rt"": 4997}, {""rule"": ""M->G"", ""rt"": 5291}]"
participant_9,ZRRZH,ZXXZH,ZXXZH,17293,True,0,"[{""rule"": ""R->X"", ""rt"": 2724}]"
participant_9,GKGFM,FKFFM,HKHHM,22832,False,58846,"[{""rule"": ""F->G"", ""rt"": 6967}, {""rule"": ""G->H"", ""rt"": 3966}]"
participant_9,MGYKG,KGYVG,KGYKG,27272,False,3178,"[{""rule"": ""M->V"", ""rt"": 1577}, {""rule"": ""V->K"", ""rt"": 15086}]"
participant_9,XWNNRX,FFNNJX,FFNNJF,48049,False,2258,"[{""rule"": ""W->X"", ""rt"": 8725}, {""rule"": ""R->J"", ""rt"": 5594}, {""rule"": ""X->F"", ""rt"": 5611}]"
participant_90,HPWPW,LPWPW,LPWPW,40602,True,0,"[{""rule"": ""H->L"", ""rt"": 7763}]"
participant_90,VSPMS,VKPMK,VMPMM,47925,False,530877,"[{""rule"": ""S->K"", ""rt"": 4903}, {""rule"": ""K->M"", ""rt"": 18089}]"
participant_90,NFBNJ,NFDND,NFDND,49579,True,2939,"[{""rule"": ""J->B"", ""rt"": 12965}, {""rule"": ""B->D"", ""rt"": 23931}]"
participant_90,PPXBXW,PPSTSS,PPSTSS,55964,True,3360,"[{""rule"": ""W->X"", ""rt"": 15558}, {""rule"": ""B->T"", ""rt"": 7369}, {""rule"": ""X->S"", ""rt"": 14073}]"
participant_90,PPMKYW,ZZMZYW,ZZMLLW,74212,False,2367,"[{""rule"": ""K->Y"", ""rt"": 14765}, {""rule"": ""P->Z"", ""rt"": 23022}, {""rule"": ""Y->L"", ""rt"": 7378}]"
participant_90,LGKVDP,LGKVWQ,LSKSDQ,60770,False,1239,"[{""rule"": ""G->V"", ""rt"": 19400}, {""rule"": ""P->Q"", ""rt"": 7713}, {""rule"": ""V->S"", ""rt"": 10978}]"
participant_90,SZCRRVJ,SRQJJVK,SZCJJJJ,57232,False,1291,"[{""rule"": ""R->M"", ""rt"": 9041}, {""rule"": ""M->V"", ""rt"": 16928}, {""rule"": ""V->J"", ""rt"": 5184}]"
participant_90,XLYDHWP,XGYVJWP,XDYDDWP,46718,False,3568,"[{""rule"": ""L->H"", ""rt"": 11571}, {""rule"": ""H->Q"", ""rt"": 8054}, {""rule"": ""Q->D"", ""rt"": 700}]"
participant_91,GLNFDCM,GRMVDCM,GMNFDMM,34767,False,1739,"[{""rule"": ""L->C"", ""rt"": 2036}, {""rule"": ""C->R"", ""rt"": 2701}, {""rule"": ""R->M"", ""rt"": 1202}]"
participant_91,LBGVJGQ,LVGBGQ,LGGVGGQ,48616,False,174598,"[{""rule"": ""J->X"", ""rt"": 4789}, {""rule"": ""X->B"", ""rt"": 3053}, {""rule"": ""B->G"", ""rt"": 1587}]"
participant_91,MKGVBR,WKGVBK,MSGHBS,51059,False,43569,"[{""rule"": ""R->K"", ""rt"": 3621}, {""rule"": ""V->H"", ""rt"": 4318}, {""rule"": ""K->S"", ""rt"": 4734}]"
participant_91,WKSJYW,WDSJYD,TDSJTT,57752,False,103953,"[{""rule"": ""Y->W"", ""rt"": 5655}, {""rule"": ""K->D"", ""rt"": 3274}, {""rule"": ""W->T"", ""rt"": 3884}]"
participant_91,FBWBF,XBWBX,XBWBX,39177,True,0,"[{""rule"": ""F->X"", ""rt"": 5742}]"
participant_91,VDNMV,VLNMV,VLLMV,52369,False,41503,"[{""rule"": ""N->D"", ""rt"": 11290}, {""rule"": ""D->L"", ""rt"": 11433}]"
participant_91,MDMSQ,JJJSQ,DDDSQ,46019,False,93512,"[{""rule"": ""M->J"", ""rt"": 6958}, {""rule"": ""J->D"", ""rt"": 7822}]"
participant_91,WKWKGS,GDGDGP,PCPCPS,61305,False,98832,"[{""rule"": ""W->G"", ""rt"": 6872}, {""rule"": ""K->C"", ""rt"": 6327}, {""rule"": ""G->P"", ""rt"": 2827}]"
participant_92,XPKRJYG,XPKRJJJ,XPKRJJJ,67676,True,6543,"[{""rule"": ""G->Y"", ""rt"": 4286}, {""rule"": ""Y->N"", ""rt"": 4361}, {""rule"": ""N->J"", ""rt"": 8409}]"
participant_92,DDMFYWH,DDMDDWH,DDMDDWH,59419,True,1776,"[{""rule"": ""Y->G"", ""rt"": 2628}, {""rule"": ""G->F"", ""rt"": 2206}, {""rule"": ""F->D"", ""rt"": 3503}]"
participant_92,VFXPZC,HFXMMC,HFXMMC,61943,True,1861,"[{""rule"": ""P->Z"", ""rt"": 3299}, {""rule"": ""V->H"", ""rt"": 3044}, {""rule"": ""Z->M"", ""rt"": 2723}]"
participant_92,CNYGLL,MXYMLL,MXYMLL,89436,True,4846,"[{""rule"": ""C->G"", ""rt"": 4860}, {""rule"": ""N->X"", ""rt"": 4828}, {""rule"": ""G->M"", ""rt"": 2720}]"
participant_92,VBMVS,VBPVM,VBPVP,90130,False,2049,"[{""rule"": ""S->M"", ""rt"": 7430}, {""rule"": ""M->P"", ""rt"": 3377}]"
participant_92,DHJJG,DHTTG,DHDDG,70924,False,4500,"[{""rule"": ""J->T"", ""rt"": 9718}, {""rule"": ""T->D"", ""rt"": 31704}]"
participant_92,JBYYJ,ZBYYZ,ZBYYZ,42775,True,0,"[{""rule"": ""J->Z"", ""rt"": 6732}]"
participant_92,RRKHYK,RRMYTM,RRMTTM,85869,False,4135,"[{""rule"": ""H->Y"", ""rt"": 3672}, {""rule"": ""K->M"", ""rt"": 17636}, {""rule"": ""Y->T"", ""rt"": 7038}]"
participant_93,ZTSSGHQ,ZCSSGHG,ZGSSGHG,38358,False,1038,"[{""rule"": ""T->C"", ""rt"": 7041}, {""rule"": ""C->Q"", ""rt"": 4659}, {""rule"": ""Q->G"", ""rt"": 7607}]"
participant_93,NWHYLK,VWNYLC,VWVYLC,59100,False,2919,"[{""rule"": ""H->N"", ""rt"": 7786}, {""rule"": ""K->C"", ""rt"": 7162}, {""rule"": ""N->V"", ""rt"": 8053}]"
participant_93,TVYNPT,YTTVR,FFRNPF,15241,False,1338,"[{""rule"": ""V->T"", ""rt"": 1291}, {""rule"": ""Y->R"", ""rt"": 1409}, {""rule"": ""T->F"", ""rt"": 847}]"
participant_93,KDHSBVN,KZHDBVN,KNHNBVN,42993,False,3383,"[{""rule"": ""S->D"", ""rt"": 7111}, {""rule"": ""D->Z"", ""rt"": 4726}, {""rule"": ""Z->N"", ""rt"": 12348}]"
participant_93,QVNHN,QVNMH,QVMMM,35893,False,2520,"[{""rule"": ""N->H"", ""rt"": 7575}, {""rule"": ""H->M"", ""rt"": 7302}]"
participant_93,NQWWF,NDWWF,NWWWF,40933,False,3673,"[{""rule"": ""Q->D"", ""rt"": 6572}, {""rule"": ""D->W"", ""rt"": 10926}]"
participant_93,MJMQQ,MXMQQ,MXMQQ,106708,True,0,"[{""rule"": ""J->X"", ""rt"": 4874}]"
participant_93,WSSDKW,WKKDJX,XJJDJX,127177,False,9326,"[{""rule"": ""S->K"", ""rt"": 5821}, {""rule"": ""W->X"", ""rt"": 11606}, {""rule"": ""K->J"", ""rt"": 6300}]"
participant_94,WWRRH,WWRRF,WWRRF,27853,True,0,"[{""rule"": ""H->F"", ""rt"": 8954}]"
participant_94,SHZHV,SHAAV,SHHHV,37699,False,3401,"[{""rule"": ""Z->X"", ""rt"": 15379}, {""rule"": ""X->H"", ""rt"": 5059}]"
participant_94,LLHTX,LLVVX,LLVVX,29746,True,4332,"[{""rule"": ""T->H"", ""rt"": 10402}, {""rule"": ""H->V"", ""rt"": 3815}]"
participant_94,LBMBLD,FVVVVD,VFVFVD,68708,False,1369,"[{""rule"": ""M->L"", ""rt"": 11188}, {""rule"": ""B->F"", ""rt"": 11954}, {""rule"": ""L->V"", ""rt"": 24770}]"
participant_94,SHHPJG,SHHRRV,SHHRRV,39252,True,59109,"[{""rule"": ""J->P"", ""rt"": 12782}, {""rule"": ""G->V"", ""rt"": 3987}, {""rule"": ""P->R"", ""rt"": 6338}]"
participant_94,LMFVHX,LWFGGX,LWFGGX,34005,True,74085,"[{""rule"": ""H->V"", ""rt"": 7369}, {""rule"": ""M->W"", ""rt"": 8974}, {""rule"": ""V->G"", ""rt"": 5016}]"
participant_94,XKYFKMW,WKMWKX,WKWFKMW,60165,False,18220,"[{""rule"": ""Y->B"", ""rt"": 8418}, {""rule"": ""B->X"", ""rt"": 9157}, {""rule"": ""X->W"", ""rt"": 15190}]"
participant_94,CPBLDNT,KKALKNT,DPDLDNT,54001,False,29362,"[{""rule"": ""B->C"", ""rt"": 17836}, {""rule"": ""C->K"", ""rt"": 4933}, {""rule"": ""K->D"", ""rt"": 16370}]"
participant_95,BVLWJY,SDDKJ,BVSSXY,25956,False,867,"[{""rule"": ""W->L"", ""rt"": 6949}, {""rule"": ""J->X"", ""rt"": 2804}, {""rule"": ""L->S"", ""rt"": 794}]"
participant_95,XGBDMNV,XGBDMNV,XGMDMMV,37094,False,1140,"[{""rule"": ""B->N"", ""rt"": 7187}, {""rule"": ""N->T"", ""rt"": 2681}, {""rule"": ""T->M"", ""rt"": 6140}]"
participant_95,XWYCPY,DYWD,XDYSSY,15820,False,1324,"[{""rule"": ""P->C"", ""rt"": 1112}, {""rule"": ""W->D"", ""rt"": 559}, {""rule"": ""C->S"", ""rt"": 550}]"
participant_95,KSZKFCL,KSLKFV,KSFKFCF,49317,False,1669,"[{""rule"": ""Z->V"", ""rt"": 6235}, {""rule"": ""V->L"", ""rt"": 6299}, {""rule"": ""L->F"", ""rt"": 4813}]"
participant_95,QTTSC,TFFFS,FFFSC,14915,False,1264,"[{""rule"": ""Q->T"", ""rt"": 2235}, {""rule"": ""T->F"", ""rt"": 4383}]"
participant_95,SHHYK,SHHH,HHHYK,16873,False,4894,"[{""rule"": ""S->T"", ""rt"": 3047}, {""rule"": ""T->H"", ""rt"": 4718}]"
participant_95,VZVDD,AASB,VSVDD,18928,False,0,"[{""rule"": ""Z->S"", ""rt"": 3261}]"
participant_95,NNLHZZ,NZZHSS,NNXYXX,25774,False,811,"[{""rule"": ""L->Z"", ""rt"": 4971}, {""rule"": ""H->Y"", ""rt"": 3512}, {""rule"": ""Z->X"", ""rt"": 1863}]"
participant_96,WWYYV,WWJJV,WWJJV,24375,True,0,"[{""rule"": ""Y->J"", ""rt"": 7604}]"
participant_96,BXMWW,BXWWW,BXWWW,41383,True,5386,"[{""rule"": ""M->N"", ""rt"": 10156}, {""rule"": ""N->W"", ""rt"": 16737}]"
participant_96,TRHQH,TVVQV,TVVQV,37763,True,9948,"[{""rule"": ""H->R"", ""rt"": 9354}, {""rule"": ""R->V"", ""rt"": 8606}]"
