id,task,response,rt,counterfactual,content
participant_35,AC,positive,7029,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_35,DA,negative,5309,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_35,DA,negative,6896,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_35,MP,positive,4769,False,"{""premise"": ""If Patrick turns on the air conditioner, then he feels cool"", ""p"": ""Patrick turned on the air conditioner"", ""q"": ""Patrick feels cool"", ""not_p"": ""Patrick did not turn on the air conditioner"", ""not_q"": ""Patrick does not feel cool"", ""item"": ""conditional_3""}"
participant_35,AC,positive,10401,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_35,MP,negative,6771,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_36,AC,positive,13267,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_36,MP,positive,19802,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_36,MT,negative,64527,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_36,DA,negative,18087,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_36,AC,positive,34085,False,"{""premise"": ""If Patrick turns on the air conditioner, then he feels cool"", ""p"": ""Patrick turned on the air conditioner"", ""q"": ""Patrick feels cool"", ""not_p"": ""Patrick did not turn on the air conditioner"", ""not_q"": ""Patrick does not feel cool"", ""item"": ""conditional_3""}"
participant_36,MT,nvc,22580,False,"{""premise"": ""If Joe cuts his finger, then it bleeds"", ""p"": ""Joe cut his finger"", ""q"": ""His finger bleeds"", ""not_p"": ""Joe did not cut his finger"", ""not_q"": ""His finger does not bleed"", ""item"": ""conditional_4""}"
participant_36,DA,nvc,25739,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_36,MP,positive,13651,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_37,MT,negative,4392,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_37,MP,positive,8907,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_37,AC,positive,15704,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_37,DA,nvc,20041,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_37,MP,positive,4483,False,"{""premise"": ""If Patrick turns on the air conditioner, then he feels cool"", ""p"": ""Patrick turned on the air conditioner"", ""q"": ""Patrick feels cool"", ""not_p"": ""Patrick did not turn on the air conditioner"", ""not_q"": ""Patrick does not feel cool"", ""item"": ""conditional_3""}"
participant_37,DA,nvc,4441,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_37,MT,negative,12144,False,"{""premise"": ""If Joe cuts his finger, then it bleeds"", ""p"": ""Joe cut his finger"", ""q"": ""His finger bleeds"", ""not_p"": ""Joe did not cut his finger"", ""not_q"": ""His finger does not bleed"", ""item"": ""conditional_4""}"
participant_37,AC,nvc,3382,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_38,MP,nvc,13744,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_38,DA,positive,10746,False,"{""premise"": ""If Joe cuts his finger, then it bleeds"", ""p"": ""Joe cut his finger"", ""q"": ""His finger bleeds"", ""not_p"": ""Joe did not cut his finger"", ""not_q"": ""His finger does not bleed"", ""item"": ""conditional_4""}"
participant_38,MT,negative,10018,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_38,AC,positive,10920,False,"{""premise"": ""If Patrick turns on the air conditioner, then he feels cool"", ""p"": ""Patrick turned on the air conditioner"", ""q"": ""Patrick feels cool"", ""not_p"": ""Patrick did not turn on the air conditioner"", ""not_q"": ""Patrick does not feel cool"", ""item"": ""conditional_3""}"
participant_38,MT,negative,11270,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_38,AC,positive,10854,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_38,DA,negative,7229,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_38,MP,positive,6009,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_39,AC,positive,9929,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_39,AC,positive,11631,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_39,MT,negative,11537,False,"{""premise"": ""If Joe cuts his finger, then it bleeds"", ""p"": ""Joe cut his finger"", ""q"": ""His finger bleeds"", ""not_p"": ""Joe did not cut his finger"", ""not_q"": ""His finger does not bleed"", ""item"": ""conditional_4""}"
participant_39,DA,negative,6085,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_39,DA,negative,7316,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_39,MT,negative,21174,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_39,MP,positive,6265,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_39,MP,nvc,17686,False,"{""premise"": ""If Patrick turns on the air conditioner, then he feels cool"", ""p"": ""Patrick turned on the air conditioner"", ""q"": ""Patrick feels cool"", ""not_p"": ""Patrick did not turn on the air conditioner"", ""not_q"": ""Patrick does not feel cool"", ""item"": ""conditional_3""}"
participant_4,AC,positive,10574,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_4,DA,negative,6720,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_4,MP,positive,5109,False,"{""premise"": ""If Joe cuts his finger, then it bleeds"", ""p"": ""Joe cut his finger"", ""q"": ""His finger bleeds"", ""not_p"": ""Joe did not cut his finger"", ""not_q"": ""His finger does not bleed"", ""item"": ""conditional_4""}"
participant_4,MT,negative,8006,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_4,DA,negative,9869,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
